Year,App.,Taxon,Class,Importer,Exporter,Exporter reported quantity,Term,Purpose,Source
2001,II,Crocodylus porosus,Reptilia,CH,DE,1,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,CH,DE,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CH,DE,3,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,CH,FR,16,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,7,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,CH,FR,12,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,4,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,CH,FR,14,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,5,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,CH,FR,559,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,41,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,CH,FR,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,1,skins,T,R
2001,II,Crocodylus porosus,Reptilia,CH,FR,2,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,4,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,604,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,456,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,CH,FR,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,CH,FR,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CH,HK,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CH,IT,6,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,CH,MC,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CH,SG,14,skins,T,C
2001,II,Crocodylus porosus,Reptilia,CH,SG,22,skins,T,W
2001,II,Crocodylus porosus,Reptilia,CL,AU,4,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CN,AU,500,meat,T,C
2001,II,Crocodylus porosus,Reptilia,CN,AU,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,CN,FR,6,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,CN,FR,3,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,CN,FR,2,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,CN,FR,1,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,CN,FR,3,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,CN,IT,30,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,CN,JP,2,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CN,JP,2,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,CN,JP,2,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CN,SG,100,skins,T,W
2001,II,Crocodylus porosus,Reptilia,CO,FR,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,CZ,AU,,bodies,P,C
2001,II,Crocodylus porosus,Reptilia,CZ,AU,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,CZ,AU,20,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,CZ,AU,,skulls,P,C
2001,II,Crocodylus porosus,Reptilia,CZ,IT,,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,CZ,IT,36,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,DE,AU,,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,bodies,P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,bodies,P,R
2001,II,Crocodylus porosus,Reptilia,DE,AU,,garments,P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,DE,AU,4,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,2000,meat,T,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,skins,P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,skin pieces,P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,skulls,P,C
2001,II,Crocodylus porosus,Reptilia,DE,AU,,teeth,P,C
2001,II,Crocodylus porosus,Reptilia,DE,CH,,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,DE,CH,1,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,DE,CH,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,DE,CH,23,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,DE,FR,1,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,DE,JP,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,DE,JP,,leather products (large),T,W
2001,II,Crocodylus porosus,Reptilia,DE,JP,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,DE,JP,7,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,DE,JP,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,DE,SG,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,DE,SG,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,DE,SG,81,skins,T,R
2001,II,Crocodylus porosus,Reptilia,DE,SG,70,skins,T,W
2001,II,Crocodylus porosus,Reptilia,DE,TR,,garments,T,R
2001,II,Crocodylus porosus,Reptilia,DE,TR,29,skins,T,C
2001,II,Crocodylus porosus,Reptilia,DE,TR,,garments,T,C
2001,II,Crocodylus porosus,Reptilia,DE,TR,22,skins,T,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,,feet,P,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,,garments,P,R
2001,II,Crocodylus porosus,Reptilia,DK,AU,,garments,T,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,52,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,,teeth,P,C
2001,II,Crocodylus porosus,Reptilia,DK,AU,1,trophies,T,C
2001,II,Crocodylus porosus,Reptilia,DK,EE,,teeth,E,I
2001,II,Crocodylus porosus,Reptilia,EE,LV,1,teeth,E,I
2001,II,Crocodylus porosus,Reptilia,EG,CH,19,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,ES,AU,2,bodies,T,C
2001,II,Crocodylus porosus,Reptilia,ES,AU,,garments,T,C
2001,II,Crocodylus porosus,Reptilia,ES,AU,31,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,ES,CH,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,ES,CH,29,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,FI,AU,3,meat,T,C
2001,II,Crocodylus porosus,Reptilia,FR,AU,,skins,T,R
2001,II,Crocodylus porosus,Reptilia,FR,AU,1,bodies,T,C
2001,II,Crocodylus porosus,Reptilia,FR,AU,9,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,FR,AU,630,skins,T,C
2001,II,Crocodylus porosus,Reptilia,FR,AU,108,skins,T,R
2001,II,Crocodylus porosus,Reptilia,FR,AU,2703,skins,T,C
2001,II,Crocodylus porosus,Reptilia,FR,AU,1632,skins,T,R
2001,II,Crocodylus porosus,Reptilia,FR,AU,250,skins,T,W
2001,II,Crocodylus porosus,Reptilia,FR,AU,,teeth,T,C
2001,II,Crocodylus porosus,Reptilia,FR,AU,,trophies,P,C
2001,II,Crocodylus porosus,Reptilia,FR,CH,1,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,FR,CH,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,FR,CH,154,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,FR,CH,1,leather products (small),,W
2001,II,Crocodylus porosus,Reptilia,FR,FR,1,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,FR,HK,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,FR,JP,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,FR,JP,14,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,FR,JP,1,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,FR,JP,1,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,FR,JP,18,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,FR,JP,733,skins,T,C
2001,II,Crocodylus porosus,Reptilia,FR,JP,1337,skins,T,W
2001,II,Crocodylus porosus,Reptilia,FR,JP,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,FR,JP,6,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,FR,KR,,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,FR,PG,,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,FR,PG,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,FR,PG,913,skins,T,R
2001,II,Crocodylus porosus,Reptilia,FR,PG,44,skins,T,W
2001,II,Crocodylus porosus,Reptilia,FR,SG,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,FR,SG,118,skins,T,C
2001,II,Crocodylus porosus,Reptilia,FR,US,3,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,FR,US,,skins,T,R
2001,II,Crocodylus porosus,Reptilia,FR,US,3,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,FR,US,10,shoes,T,R
2001,II,Crocodylus porosus,Reptilia,GA,FR,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,GA,FR,2,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,GB,AU,127,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,GB,AU,12,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,GB,AU,2,bodies,T,C
2001,II,Crocodylus porosus,Reptilia,GB,AU,85,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,GB,AU,1000,meat,T,C
2001,II,Crocodylus porosus,Reptilia,GB,AU,2,specimens,T,C
2001,II,Crocodylus porosus,Reptilia,GB,CH,26,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,GB,FR,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,GB,JP,2,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,GR,AU,13,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,GR,AU,204,teeth,T,C
2001,II,Crocodylus porosus,Reptilia,HK,AU,3800,meat,T,C
2001,II,Crocodylus porosus,Reptilia,HK,AU,500,meat,T,W
2001,II,Crocodylus porosus,Reptilia,HK,CH,6,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,HK,CH,176,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,HK,DE,2,leather products (large),T,W
2001,II,Crocodylus porosus,Reptilia,HK,DE,3,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,HK,ES,2,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,2,garments,T,R
2001,II,Crocodylus porosus,Reptilia,HK,FR,41,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,18,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,HK,FR,33,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,8,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,HK,FR,19,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,4,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,HK,FR,4,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,2,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,HK,FR,3,leather products (large),P,W
2001,II,Crocodylus porosus,Reptilia,HK,FR,2,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,1,leather products (small),P,W
2001,II,Crocodylus porosus,Reptilia,HK,FR,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,HK,FR,5,skins,T,W
2001,II,Crocodylus porosus,Reptilia,HK,FR,10,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,HK,ID,,meat,T,C
2001,II,Crocodylus porosus,Reptilia,HK,IT,2,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,HK,IT,2,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,HK,JP,15,skins,T,C
2001,II,Crocodylus porosus,Reptilia,HK,SG,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,HK,SG,10,skins,T,R
2001,II,Crocodylus porosus,Reptilia,HR,AU,4,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,HR,AU,3,skins,T,C
2001,II,Crocodylus porosus,Reptilia,ID,AU,198,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,ID,AU,5000,teeth,T,R
2001,II,Crocodylus porosus,Reptilia,ID,DE,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,ID,FR,14,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,ID,FR,12,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,ID,FR,4,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,ID,FR,4,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,ID,FR,7,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,IL,AU,28,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,IN,AU,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,IN,FR,1,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,IT,AU,250,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,IT,AU,,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,IT,AU,5,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,IT,AU,,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,IT,AU,893,skins,T,C
2001,II,Crocodylus porosus,Reptilia,IT,AU,1990,skins,T,C
2001,II,Crocodylus porosus,Reptilia,IT,CH,1,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,IT,JP,,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,IT,JP,13,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,IT,JP,34,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,IT,JP,3,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,IT,KR,3,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,IT,TR,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,IT,TR,,skins,T,R
2001,II,Crocodylus porosus,Reptilia,IT,TR,100,skin pieces,T,C
2001,II,Crocodylus porosus,Reptilia,IT,TR,1100,skin pieces,T,R
2001,II,Crocodylus porosus,Reptilia,IT,TR,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,IT,TR,2.4,skin pieces,T,C
2001,II,Crocodylus porosus,Reptilia,IT,US,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,163,meat,T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,2,bodies,T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,469,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,986,meat,T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,203,meat,T,R
2001,II,Crocodylus porosus,Reptilia,JP,AU,915,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,AU,1210,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,CA,,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,CH,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,CH,2,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,JP,CH,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,CH,32,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,JP,DE,60,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,DE,93,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,JP,DE,106,leather products (large),T,W
2001,II,Crocodylus porosus,Reptilia,JP,DE,2,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,DE,7,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,DE,26,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,JP,DE,11,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,DE,14,leather products (large),T,W
2001,II,Crocodylus porosus,Reptilia,JP,DE,,leather products (large),T,O
2001,II,Crocodylus porosus,Reptilia,JP,DE,,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,JP,ES,2,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,2,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,garments,T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,,garments,T,R
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,113,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,54,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,leather products (large),P,W
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,leather products (large),Q,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,67,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,20,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,JP,FR,70,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,38,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,JP,FR,,leather products (small),Q,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,152,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,28,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,FR,2,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,14,leather products (large),P,W
2001,II,Crocodylus porosus,Reptilia,JP,FR,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,2,leather products (small),P,W
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,5,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,50,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,leather products (small),P,W
2001,II,Crocodylus porosus,Reptilia,JP,FR,103,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,FR,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,FR,2,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,JP,HK,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,HK,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,ID,616,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,ID,1825,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,ID,59,skins,T,W
2001,II,Crocodylus porosus,Reptilia,JP,IT,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,1,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,1,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,JP,IT,6,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,IT,2,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,4,leather products (small),P,R
2001,II,Crocodylus porosus,Reptilia,JP,IT,206,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,528,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,IT,426,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,IT,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,13,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,IT,3,leather products (large),T,W
2001,II,Crocodylus porosus,Reptilia,JP,IT,2,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,IT,3,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,41,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,IT,6,leather products (small),T,O
2001,II,Crocodylus porosus,Reptilia,JP,IT,41,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,MC,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,PG,5640,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,PG,2462,skins,T,W
2001,II,Crocodylus porosus,Reptilia,JP,PG,5,teeth,T,R
2001,II,Crocodylus porosus,Reptilia,JP,SG,,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,SG,1,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,SG,1,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,SG,289,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,SG,2035,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,SG,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,SG,20,skins,T,W
2001,II,Crocodylus porosus,Reptilia,JP,SG,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,SG,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,TH,,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,TH,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,TH,231,skins,T,R
2001,II,Crocodylus porosus,Reptilia,JP,TH,,skins,T,W
2001,II,Crocodylus porosus,Reptilia,JP,TH,,skins,T,C
2001,II,Crocodylus porosus,Reptilia,JP,TW,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,TW,,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,JP,US,4,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,JP,US,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,JP,US,,leather products (small),T,W
2001,II,Crocodylus porosus,Reptilia,JP,US,50,skins,T,C
2001,II,Crocodylus porosus,Reptilia,KP,FR,1,garments,T,R
2001,II,Crocodylus porosus,Reptilia,KR,AU,1,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,KR,AU,6,meat,T,R
2001,II,Crocodylus porosus,Reptilia,KR,CH,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,KR,CH,17,leather products (small),,C
2001,II,Crocodylus porosus,Reptilia,KR,DE,3,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,KR,DE,,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,KR,DE,3,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,KR,DE,4,leather products (large),T,W
2001,II,Crocodylus porosus,Reptilia,KR,FR,1,leather products (large),P,C
2001,II,Crocodylus porosus,Reptilia,KR,FR,1,leather products (large),P,R
2001,II,Crocodylus porosus,Reptilia,KR,FR,33,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,KR,FR,11,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,KR,FR,5,leather products (small),P,C
2001,II,Crocodylus porosus,Reptilia,KR,FR,5,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,KR,FR,4,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,KR,FR,1,leather products (large),P,W
2001,II,Crocodylus porosus,Reptilia,KR,FR,5,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,KR,IT,,leather products (large),T,C
2001,II,Crocodylus porosus,Reptilia,KR,IT,,leather products (large),T,R
2001,II,Crocodylus porosus,Reptilia,KR,IT,7,leather products (small),T,C
2001,II,Crocodylus porosus,Reptilia,KR,IT,3,leather products (small),T,R
2001,II,Crocodylus porosus,Reptilia,KR,IT,,skin pieces,T,W
2001,II,Crocodylus porosus,Reptilia,KR,IT,5,leather products (small),T,O
