Year,App.,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2017,II,Strix aluco,Aves,EG,GB,4,live,T,C
2017,II,Strix aluco,Aves,JP,BE,23,live,T,C
2017,II,Strix aluco,Aves,JP,BE,1,live,T,C
2017,II,Strix aluco,Aves,JP,BE,1,live,S,C
2017,II,Strix aluco,Aves,JP,BE,8,live,T,C
2017,II,Strix aluco,Aves,JP,BE,10,live,T,C
2017,II,Strix aluco,Aves,JP,GB,7,live,T,C
2017,II,Strix aluco,Aves,JP,GB,8,live,T,C
2017,II,Strix aluco,Aves,LT,BY,1,bodies,T,C
2017,II,Strix chacoensis,Aves,JP,BE,5,live,T,C
2017,II,Strix chacoensis,Aves,JP,BE,4,live,T,C
2017,II,Strix leptogrammica,Aves,AE,GB,2,live,T,C
2017,II,Strix leptogrammica,Aves,EG,GB,2,live,T,C
2017,II,Strix leptogrammica,Aves,JP,BE,8,live,T,C
2017,II,Strix leptogrammica,Aves,JP,BE,3,live,T,C
2017,II,Strix leptogrammica,Aves,JP,BE,5,live,T,C
2017,II,Strix nebulosa,Aves,EG,GB,8,live,T,C
2017,II,Strix nebulosa,Aves,FR,CH,,live,Z,C
2017,II,Strix nebulosa,Aves,JP,BE,1,live,T,C
2017,II,Strix nebulosa,Aves,JP,BE,1,live,T,C
2017,II,Strix nebulosa,Aves,JP,BE,4,live,T,C
2017,II,Strix nebulosa,Aves,JP,GB,4,live,T,C
2017,II,Strix nebulosa,Aves,LT,BY,1,bodies,T,C
2017,II,Strix rufipes,Aves,JP,BE,3,live,T,C
2017,II,Strix rufipes,Aves,JP,BE,14,live,T,C
2017,II,Strix rufipes,Aves,JP,BE,15,live,T,C
2017,II,Strix seloputo,Aves,CZ,ID,,live,Z,C
2017,II,Strix uralensis,Aves,AT,CH,,live,T,C
2017,II,Strix uralensis,Aves,CH,DE,1,bodies,T,C
2017,II,Strix uralensis,Aves,JP,BE,2,live,T,C
2017,II,Strix uralensis,Aves,JP,BE,1,live,T,C
2017,II,Strix uralensis,Aves,JP,BE,3,live,T,C
2017,II,Strix uralensis,Aves,NO,DK,1,bodies,T,C
2017,II,Strix virgata,Aves,JP,BE,3,live,T,C
2017,II,Strix woodfordii,Aves,JP,BE,1,live,T,C
2017,II,Strix woodfordii,Aves,JP,BE,5,live,T,C
2017,II,Strix woodfordii,Aves,JP,BE,4,live,T,C
2017,II,Surnia ulula,Aves,CH,DE,1,live,Z,C
2017,II,Surnia ulula,Aves,EG,GB,2,live,T,C
2017,II,Surnia ulula,Aves,JP,BE,2,live,T,C
2017,II,Surnia ulula,Aves,JP,BE,1,live,T,C
2017,II,Strombus gigas,Gastropoda,CH,IT,20,shells,T,W
2017,II,Strombus gigas,Gastropoda,DE,CH,,bodies,Q,O
2017,II,Strombus gigas,Gastropoda,DE,CH,,derivatives,T,O
2017,II,Strombus gigas,Gastropoda,DE,CN,,derivatives,T,W
2017,II,Strombus gigas,Gastropoda,DE,VG,,shells,P,W
2017,II,Strombus gigas,Gastropoda,FR,CH,,pearl,T,W
2017,II,Strombus gigas,Gastropoda,FR,JM,,meat,T,W
2017,II,Strombus gigas,Gastropoda,FR,JM,,meat,T,W
2017,II,Strombus gigas,Gastropoda,GB,CN,,pearl,T,W
2017,II,Strombus gigas,Gastropoda,GB,JP,,jewellery,T,W
2017,II,Strombus gigas,Gastropoda,GB,JP,,derivatives,T,O
2017,II,Strombus gigas,Gastropoda,GB,JP,,jewellery,T,O
2017,II,Strombus gigas,Gastropoda,IT,BS,,shells,T,W
2017,II,Strombus gigas,Gastropoda,IT,CN,,carvings,T,W
2017,II,Strombus gigas,Gastropoda,IT,JP,,shells,T,W
2017,II,Strombus gigas,Gastropoda,PL,US,,shells,,
2017,II,Distichopora spp.,Hydrozoa,CZ,ID,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,DE,AU,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,DE,ID,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,DK,ID,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,FR,AU,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,FR,FJ,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,GB,AU,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,GB,FJ,,live,T,W
2017,II,Distichopora spp.,Hydrozoa,LB,FR,1,raw corals,T,X
2017,II,Distichopora spp.,Hydrozoa,TN,FR,1,raw corals,T,W
2017,II,Stylaster spp.,Hydrozoa,DE,FJ,,live,T,W
2017,II,Stylaster spp.,Hydrozoa,DK,FJ,,live,T,W
2017,II,Stylaster spp.,Hydrozoa,FR,FJ,,live,T,W
2017,II,Stylasteridae spp.,Hydrozoa,FR,FR,,specimens,S,X
2017,II,Stylasteridae spp.,Hydrozoa,FR,FR,,raw corals,S,W
2017,II,Stylasteridae spp.,Hydrozoa,FR,FR,,specimens,S,W
2017,II,Hippocampus spp.,Actinopteri,DE,CH,,bodies,Q,O
2017,II,Hippocampus abdominalis,Actinopteri,IL,IT,30,live,Z,C
2017,II,Hippocampus barbouri,Actinopteri,CH,DE,6,live,T,C
2017,II,Hippocampus barbouri,Actinopteri,CH,NL,6,live,T,C
2017,II,Hippocampus barbouri,Actinopteri,NL,ID,,live,T,C
2017,II,Hippocampus comes,Actinopteri,NO,GB,12,live,T,F
2017,II,Hippocampus coronatus,Actinopteri,PL,UA,,medicine,,
2017,II,Hippocampus erectus,Actinopteri,MC,FR,8,live,B,C
2017,II,Hippocampus guttulatus,Actinopteri,US,PT,20,live,T,C
2017,II,Hippocampus hippocampus,Actinopteri,CA,PT,20,live,Z,C
2017,II,Hippocampus hippocampus,Actinopteri,MC,FR,20,live,Z,W
2017,II,Hippocampus hippocampus,Actinopteri,US,PT,4,live,T,C
2017,II,Hippocampus kuda,Actinopteri,DE,TW,,live,T,C
2017,II,Hippocampus kuda,Actinopteri,FR,TW,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,BE,BR,,live,T,W
2017,II,Hippocampus reidi,Actinopteri,DE,LK,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,ES,LK,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,FR,LK,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,GB,BR,,live,T,W
2017,II,Hippocampus reidi,Actinopteri,GB,LK,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,NL,LK,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,NL,TW,,live,T,C
2017,II,Hippocampus reidi,Actinopteri,PL,LK,,live,T,C
2017,II,Hippocampus subelongatus,Actinopteri,DE,AU,,live,T,W
2017,II,Hippocampus subelongatus,Actinopteri,FR,AU,,live,T,W
2017,II,Hippocampus zosterae,Actinopteri,CH,DE,6,live,T,F
2017,II,Hippocampus zosterae,Actinopteri,NL,US,,live,T,W
2017,II,Tapirus terrestris,Mammalia,ID,CZ,1,live,Z,C
2017,II,Tapirus terrestris,Mammalia,ID,PL,1,live,Z,C
2017,II,Tapirus terrestris,Mammalia,KZ,RU,,live,Z,C
2017,II,Tapirus terrestris,Mammalia,UA,HU,1,live,Z,C
2017,II,Tapirus terrestris,Mammalia,UA,PL,1,live,Z,C
2017,II,Tapirus terrestris,Mammalia,VN,SK,1,live,T,C
2017,II,Taxus chinensis,,CH,DE,0.0003,specimens,M,A
2017,II,Taxus cuspidata,,DE,JP,,live,T,A
2017,II,Taxus cuspidata,,ES,JP,,live,T,A
2017,II,Taxus cuspidata,,IT,JP,,live,T,A
2017,II,Taxus cuspidata,,KR,IT,18,extract,T,A
2017,II,Taxus cuspidata,,US,IT,0.499,extract,T,A
2017,II,Taxus cuspidata,,US,IT,5668.272,extract,T,A
2017,II,Taxus cuspidata,,US,IT,232.856,extract,T,A
2017,II,Taxus hybrid,,IT,US,,roots,T,A
2017,II,Taxus hybrid,,US,IT,40.431,extract,T,A
2017,II,Taxus hybrid,,US,IT,6007.272,extract,T,A
2017,II,Taxus wallichiana,,IT,CN,,roots,T,A
2017,II,Pecari tajacu,Mammalia,AE,GB,3,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,AU,PE,72,garments,T,W
2017,II,Pecari tajacu,Mammalia,CA,IT,16,garments,T,W
2017,II,Pecari tajacu,Mammalia,CA,SE,174,garments,T,W
2017,II,Pecari tajacu,Mammalia,CH,DE,56,garments,T,W
2017,II,Pecari tajacu,Mammalia,CH,FR,32,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,CH,IT,40,garments,T,W
2017,II,Pecari tajacu,Mammalia,CH,IT,277,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,CH,SE,56,garments,T,W
2017,II,Pecari tajacu,Mammalia,CN,FR,8,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,CN,GB,28,garments,T,W
2017,II,Pecari tajacu,Mammalia,CN,IT,2,garments,T,W
2017,II,Pecari tajacu,Mammalia,DE,PE,,skins,T,W
2017,II,Pecari tajacu,Mammalia,FR,PE,,garments,T,W
2017,II,Pecari tajacu,Mammalia,FR,PE,,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,HK,FR,16,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,HK,GB,12,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,HK,SE,52,garments,T,W
2017,II,Pecari tajacu,Mammalia,HU,PE,,skin pieces,T,W
2017,II,Pecari tajacu,Mammalia,IT,PE,2350,skins,T,W
2017,II,Pecari tajacu,Mammalia,JP,BE,24,garments,T,W
2017,II,Pecari tajacu,Mammalia,JP,DE,54,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,JP,FR,134,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,JP,GB,826,garments,T,W
2017,II,Pecari tajacu,Mammalia,JP,GB,936,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,JP,IT,1396,garments,T,W
2017,II,Pecari tajacu,Mammalia,JP,IT,268,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,JP,IT,609,skins,T,W
2017,II,Pecari tajacu,Mammalia,JP,IT,2,skin pieces,T,W
2017,II,Pecari tajacu,Mammalia,JP,SE,270,garments,T,W
2017,II,Pecari tajacu,Mammalia,KP,SE,382,garments,T,W
2017,II,Pecari tajacu,Mammalia,KR,FR,4,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,KR,GB,24,garments,T,W
2017,II,Pecari tajacu,Mammalia,KR,IT,146,garments,T,W
2017,II,Pecari tajacu,Mammalia,KW,GB,3,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,NO,DE,30,garments,T,W
2017,II,Pecari tajacu,Mammalia,NO,IT,100,garments,T,W
2017,II,Pecari tajacu,Mammalia,NO,SE,324,garments,T,W
2017,II,Pecari tajacu,Mammalia,PT,PE,,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,RO,PE,,skins,T,W
2017,II,Pecari tajacu,Mammalia,RU,GB,140,garments,T,W
2017,II,Pecari tajacu,Mammalia,RU,IT,672,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,SA,IT,24,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,SG,GB,90,garments,T,W
2017,II,Pecari tajacu,Mammalia,SG,GB,3,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,UA,DE,18,garments,T,W
2017,II,Pecari tajacu,Mammalia,US,ES,980,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,US,FR,8,garments,T,W
2017,II,Pecari tajacu,Mammalia,US,FR,178,leather products (small),T,W
2017,II,Pecari tajacu,Mammalia,US,GB,24,garments,T,W
